school.id,school.name,telephone,fax,email,principal,website,street,suburb,city,postal.address.1,postal.address.2,postal.address.3,postal.code,urban.area,school.type,definition,authority,gender.students,territorial.authority,regional.council,moe.local.office,education.region,general.electorate,maori.electorate,census.area.unit,ward,longitude ,latitude,decile,total.roll,european,maori,pacific.island,asian,MELAA,other,international.students
4111,Huntley School (Marton),06 3278049,06 3278047,office@huntley.school.nz,Brad Gay,http://www.huntley.school.nz,Wanganui Road,,Marton,PO Box 95,,Marton,4741,Rural Area,Full Primary (Year 1-8),School with Boarding Facilities,Private: Fully Reg.,Boys School,Rangitikei District,Manawatu-Wanganui Region,Whanganui,Central South,Rangitikei,Te Tai Hauauru,Lake Alice,Marton Ward,175.360933,-40.064432,8,141,122,8,3,5,0,1,2
4112,Southland Adventist Christian School,03 2157904,03 2157904,office@sacs.school.nz,Ryan Baronian,,28 Bainfield Road,Waikiwi,Invercargill,PO Box 5007,Waikiwi,Invercargill,9843,Main Urban Area,Full Primary (Year 1-8),Not Applicable,State: Integrated,Co-Educational,Invercargill City,Southland Region,Invercargill,Southern,Invercargill,Te Tai Tonga,Waikiwi,Area Outside Ward,168.349337,-46.375092,4,46,25,7,5,2,0,7,0
4116,Kings School (Remuera),09 5207770,09 5207771,office@kings.school.nz,Tony Sissons,http://www.kings.school.nz,258 Remuera Road,Remuera,Auckland,Private Bag 28914,Remuera,Auckland,1541,Main Urban Area,Full Primary (Year 1-8),Not Applicable,Private: Fully Reg.,Boys School,Auckland,Auckland Region,Auckland South,Northern,Epsom,Tamaki Makaurau,Waitaramoa,Orakei Ward,174.79224,-36.879439,10,672,484,15,14,146,5,7,1
4117,Liberton Christian School,03 4737599,03 4737529,admin@libertonchristian.school.nz,Fiona Sizemore,http://www.libertonchristian.school.nz,5 Hillary Street,Pine Hill,Dunedin,PO Box 5160,Moray Place,Dunedin,9058,Main Urban Area,Full Primary (Year 1-8),Not Applicable,State: Integrated,Co-Educational,Dunedin City,Otago Region,Dunedin,Southern,Dunedin North,Te Tai Tonga,Pine Hill,Cargill Ward,170.512969,-45.847619,8,74,62,5,0,7,0,0,0
4118,Medbury Preparatory School,03 3516169,03 3516563,office@medbury.school.nz,,http://www.medbury.school.nz,109 Clyde Road,Fendalton,Christchurch,PO Box 29006,Fendalton,Christchurch,8540,Main Urban Area,Full Primary (Year 1-8),School with Boarding Facilities,Private: Fully Reg.,Boys School,Christchurch City,Canterbury Region,Christchurch,Southern,Ilam,Te Tai Tonga,Fendalton,Fendalton-Waimairi Ward,172.58912,-43.521911,10,286,246,10,0,21,3,2,4
4119,Miramar Christian School,04 9398558,04 9398559,office@christian.school.nz,Anthony Kelly-Smith,http://www.christian.school.nz/,41 Camperdown Road,Miramar,Wellington,41 Camperdown Road,Miramar,Wellington,6022,Main Urban Area,Full Primary (Year 1-8),Not Applicable,State: Integrated,Co-Educational,Wellington City,Wellington Region,Wellington,Central South,Rongotai,Te Tai Tonga,Miramar North,Eastern Ward,174.824875,-41.306566,7,61,12,3,4,16,19,7,0
4121,Nelson College For Girls Prep School,03 5482194,03 5456800,prep@ncg.school.nz,Lucy Feltham,http://www.ncg.school.nz,Trafalgar Street South,,Nelson,PO Box 842,,Nelson,7040,Main Urban Area,Intermediate (year 7 and 8),School with Boarding Facilities,Private: Fully Reg.,Girls School,Nelson City,Nelson Region,Nelson,Southern,Nelson,Te Tai Tonga,Bronte,Area Outside Ward,173.283038,-41.279547,10,96,89,1,0,5,1,0,0
4122,Nelson College (Prep.Dept.),03 5483099,03 5466932,enquiries@nelcollege.school.nz,Richard Nott,http://www.nelcollege.school.nz,Waimea Road,,Nelson,Private Bag 16,Nelson Mail Centre,Nelson,7042,Main Urban Area,Intermediate (year 7 and 8),School with Boarding Facilities,Private: Fully Reg.,Boys School,Nelson City,Nelson Region,Nelson,Southern,Nelson,Te Tai Tonga,Grampians,Area Outside Ward,173.275694,-41.28581,9,113,104,2,0,2,1,0,4
4123,New Plymouth S D A School,06 7535495,06 7535439,npsda.school@maxnet.co.nz,Teressa Pollock,,41 Saxton Road,Vogeltown,New Plymouth,41 Saxton Road,RD 1,New Plymouth,4371,Main Urban Area,Full Primary (Year 1-8),Not Applicable,State: Integrated,Co-Educational,New Plymouth District,Taranaki Region,Whanganui,Central South,New Plymouth,Te Tai Hauauru,Carrington,New Plymouth City Ward,174.089975,-39.085719,6,35,20,4,0,1,10,0,0
4125,South City Christian School,07 8433258,07 8433297,,Beverley Bishop,http://www.southcity.school.nz,137 Collins Road,Glenview,Hamilton,PO Box 16154,Urlich,Hamilton,3245,Main Urban Area,Full Primary (Year 1-8),Not Applicable,State: Integrated,Co-Educational,Waipa District,Waikato Region,Hamilton,Central North,Taranaki-King Country,Hauraki-Waikato,Lake Cameron,Pirongia Ward,175.268728,-37.821883,7,109,80,2,0,24,3,0,0
4126,Palmerston North Adventist Christian Sch,06 3576256,06 3576259,office@pnacs.school.nz,Lynette Hann,,25 Snelson Street,,Palmerston North,25 Snelson Street,,Palmerston North,4410,Main Urban Area,Contributing (Year 1-6),Not Applicable,State: Integrated,Co-Educational,Palmerston North City,Manawatu-Wanganui Region,Whanganui,Central South,Palmerston North,Te Tai Hauauru,Palmerston North Central,Awapuni Ward,175.607421,-40.360994,5,107,32,25,31,15,2,2,0
4129,Rotorua S D A School,07 3484689,07 3490149,rotorua.sda@clear.net.nz,Elmer Breedt,http://www.rotoruasda.cepnz.co.nz,3 Tilsley Street,Glenholme,Rotorua,3 Tilsley Street,Glenholme,Rotorua,3010,Main Urban Area,Full Primary (Year 1-8),Not Applicable,State: Integrated,Co-Educational,Rotorua District,Bay of Plenty Region,Rotorua,Central North,Rotorua,Waiariki,Glenholme East,East Ward,176.253342,-38.150807,3,33,1,22,5,2,3,0,0
4130,St George's Preparatory School,06 3490298,06 3490299,stg@collegiate.school.nz,Tim Wilbur,http://www.stgeorge.school.nz,Grey Street,,Whanganui,Grey Street,Springvale,Whanganui,4501,Main Urban Area,Full Primary (Year 1-8),Not Applicable,Private: Fully Reg.,Co-Educational,Wanganui District,Manawatu-Wanganui Region,Whanganui,Central South,Whanganui,Te Tai Hauauru,Wanganui Collegiate,Area Outside Ward,175.032282,-39.928439,9,102,78,9,2,13,0,0,0
4131,St John's Girls' School (Invercargill),03 2187759,03 2141957,,Brenda Mackay,http://www.stjohnsgirls.school.nz/,349 Dee Street,,Invercargill,349 Dee Street,Avenal,Invercargill,9810,Main Urban Area,Full Primary (Year 1-8),School with Boarding Facilities,State: Integrated,Girls School,Invercargill City,Southland Region,Invercargill,Southern,Invercargill,Te Tai Tonga,Gladstone-Avenal,Area Outside Ward,168.347727,-46.398575,8,130,113,14,1,2,0,0,0
4132,St Joseph's School (Rangiora),03 3137828,03 3137818,admin@stjosephsrangiora.schoolzone.net.nz,Marie Hanton,http://www.stjosephsrangiora.schoolzone.net.nz,35 Victoria Street,,Rangiora,PO Box 58,,Rangiora,7440,Minor Urban Area,Full Primary (Year 1-8),Not Applicable,State: Integrated,Co-Educational,Waimakariri District,Canterbury Region,Christchurch,Southern,Waimakariri,Te Tai Tonga,Rangiora East,Rangiora Ward,172.59554,-43.307465,9,138,109,13,5,9,2,0,0
4133,St Kentigern Primary School (Remuera),09 5207682,09 5207688,admin@sks.school.nz,,http://www.saintkentigern.com,82 Shore Road,Remuera,Auckland,PO Box 28790,Remuera,Auckland,1541,Main Urban Area,Full Primary (Year 1-8),Not Applicable,Private: Fully Reg.,Boys School,Auckland,Auckland Region,Auckland South,Northern,Epsom,Tamaki Makaurau,Orakei South,Orakei Ward,174.802389,-36.863822,10,479,420,4,5,45,3,2,0
4134,St Mark's Church School (Mt Victoria),04 3859489,04 3851528,michelle.sargentina@st-marks.school.nz,Tony Bachelor,http://www.st-marks.school.nz,13 Dufferin Street,Mount Victoria,Wellington,PO Box 7445,Newtown,Wellington,6242,Main Urban Area,Full Primary (Year 1-8),Not Applicable,Private: Fully Reg.,Co-Educational,Wellington City,Wellington Region,Wellington,Central South,Rongotai,Te Tai Tonga,Mt Victoria West,Lampton Ward,174.781577,-41.301084,10,242,161,11,4,62,0,4,0
4135,St Mark's School (Christchurch),03 3327339,03 3324485,office@saintmarks.school.nz,Timothy Mcjorrow,http://www.saintmarks.school.nz,Cholmondeley Avenue,Opawa,Christchurch,35 Cholmondeley Avenue,Opawa,Christchurch,8023,Main Urban Area,Full Primary (Year 1-8),Not Applicable,State: Integrated,Co-Educational,Christchurch City,Canterbury Region,Christchurch,Southern,Port Hills,Te Tai Tonga,Opawa,Spreydon-Heathcote Ward,172.659313,-43.552908,10,222,204,11,0,5,0,2,0
4136,St Michael's Church School,03 3799790,03 3650554,principal@saintmichaels.co.nz,K Boyce,http://sites.google.com/site/smaaschool/,249 Durham Street,,Christchurch,PO Box 4022,,Christchurch,8140,Main Urban Area,Full Primary (Year 1-8),Not Applicable,Private: Fully Reg.,Co-Educational,Christchurch City,Canterbury Region,Christchurch,Southern,Christchurch Central,Te Tai Tonga,Cathedral Square,Hagley-Ferrymead Ward,172.633072,-43.534796,9,102,73,8,4,12,4,0,1
4138,Selwyn House School,03 3557299,03 3554336,office@selhouse.school.nz,,http://www.selwynhouse.school.nz,122 Merivale Lane,Merivale,Christchurch,PO Box 25049,Victoria Street,Christchurch,8144,Main Urban Area,Full Primary (Year 1-8),School with Boarding Facilities,Private: Fully Reg.,Girls School,Christchurch City,Canterbury Region,Christchurch,Southern,Ilam,Te Tai Tonga,Merivale,Fendalton-Waimairi Ward,172.623018,-43.516665,10,187,167,8,1,7,2,0,2
4140,South Auckland S D A School,09 2786055,09 2788203,maxinet@sthaucksda.school.nz,Maxine Tau,http://www.sthaucksda.school.nz,42 A Puhinui Road,Papatoetoe,Auckland,PO Box 23598,Hunters Corner,Manukau,2155,Main Urban Area,Full Primary (Year 1-8),Not Applicable,State: Integrated,Co-Educational,Auckland,Auckland Region,Auckland South,Northern,Manurewa,Tamaki Makaurau,Manukau Central,Manukau Ward,174.873935,-36.983523,2,302,6,32,249,11,2,2,0
4141,Southwell School,07 8552089,07 8559023,office@southwell.school.nz,Royce Helm,http://www.southwell.school.nz,200 Peachgrove Road,Claudelands,Hamilton,PO Box 14015,Five Cross Roads,Hamilton,3252,Main Urban Area,Full Primary (Year 1-8),School with Boarding Facilities,Private: Fully Reg.,Co-Educational,Hamilton City,Waikato Region,Hamilton,Central North,Hamilton East,Hauraki-Waikato,Enderley,East Ward,175.297003,-37.774838,10,630,480,28,5,102,6,3,6
4143,Tamariki School,03 3849014,03 3849029,,Diana Scullin,http://www.tamariki.school.nz,86 St John's Street,Woolston,Christchurch,PO Box 19506,Woolston,Christchurch,8241,Main Urban Area,Full Primary (Year 1-8),Not Applicable,State: Integrated,Co-Educational,Christchurch City,Canterbury Region,Christchurch,Southern,Port Hills,Te Tai Tonga,Ferrymead,Hagley-Ferrymead Ward,172.689244,-43.5465,4,38,28,6,0,4,0,0,0
4144,Tauranga Adventist School,07 5792505,07 5792522,tauranga.sda@xtra.co.nz,Ross Bishop,http://www.taurangasda.school.nz,19 Moffat Road,Bethlehem,Tauranga,PO Box 16052,Bethlehem,Tauranga,3147,Main Urban Area,Full Primary (Year 1-8),Not Applicable,State: Integrated,Co-Educational,Tauranga City,Bay of Plenty Region,Rotorua,Central North,Tauranga,Waiariki,Bethlehem,Otumoetai-Bethlehem Ward,176.113156,-37.712601,8,108,82,6,3,9,7,1,0
4145,Te Pi'ipi'inga Kakano Mai Rangiatea,06 7513161,06 7513162,tari@tpkmir.schoolzone.net.nz,Minnie O'Carroll,,131 South Road,Spotswood,New Plymouth,PO Box 6012,Moturoa,New Plymouth,4344,Main Urban Area,Full Primary (Year 1-8),Kura Kaupapa Maori,State: Not integrated,Co-Educational,New Plymouth District,Taranaki Region,Whanganui,Central South,New Plymouth,Te Tai Hauauru,Spotswood,New Plymouth City Ward,174.035167,-39.07294,2,55,1,53,0,0,0,1,0
4146,Timatanga Community School,09 4166000,09 4168495,school@timatanga.net.nz,(sue) Tonkin,,9 Mamari Road,Whenuapai,Waitakere,9 Mamari Road,Whenuapai,Waitakere,618,Main Urban Area,Full Primary (Year 1-8),Not Applicable,State: Integrated,Co-Educational,Auckland,Auckland Region,Auckland North,Northern,Helensville,Te Tai Tokerau,Whenuapai West,Albany Ward,174.612359,-36.798546,7,20,13,4,0,1,1,1,0
4147,Waihi School,03 6878014,03 6158118,admin@waihi.school.nz,Grant Hamilton,http://www.waihi.school.nz,State Highway 1,,Winchester,Private Bag,,Temuka,7948,Rural Area,Full Primary (Year 1-8),School with Boarding Facilities,Private: Fully Reg.,Boys School,Timaru District,Canterbury Region,Christchurch,Southern,Rangitata,Te Tai Tonga,Orari,Geraldine Ward,171.282605,-44.173033,9,94,93,1,0,0,0,0,0
4149,Wellesley College,04 5628030,04 5627280,office@wellesley.school.nz,Warren Owen,http://www.wellesley.school.nz,611A Marine Drive,Days Bay,Lower Hutt,PO Box 41037,Eastbourne,Lower Hutt,5047,Main Urban Area,Full Primary (Year 1-8),Not Applicable,Private: Fully Reg.,Boys School,Lower Hutt City,Wellington Region,Wellington,Central South,Hutt South,Te Tai Tonga,Eastbourne,Harbour Ward,174.907262,-41.278537,10,347,300,12,5,24,1,5,0
4150,Wellington S D A School,04 2376282,04 2374250,wellingtonsda@paradise.net.nz,Davina Peters,http://www.wellingtonsda.school.nz,58 Rahia Street,,Porirua,PO Box 51148,Tawa,Wellington,5249,Main Urban Area,Full Primary (Year 1-8),Not Applicable,State: Integrated,Co-Educational,Porirua City,Wellington Region,Wellington,Central South,Mana,Te Tai Hauauru,Porirua Central,Western Ward,174.831704,-41.148465,2,63,6,5,49,0,3,0,0
4151,Waitakere S D A School,09 8366330,09 8366330,westsda@xtra.co.nz,Kay Mccallum,,26 Corban Avenue,Henderson,Auckland,PO Box 20404,Glen Eden,Waitakere,641,Main Urban Area,Full Primary (Year 1-8),Not Applicable,State: Integrated,Co-Educational,Auckland,Auckland Region,Auckland North,Northern,Waitakere,Te Tai Tokerau,Henderson South,Waitakere Ward,174.628354,-36.893005,5,36,7,3,21,2,2,1,0
4154,Whangarei Adventist Christian School,09 4373004,09 4373400,principal@wacs.school.nz,Kay Milicich,,82 Whau Valley Road,,Whangarei,82 Whau Valley Road,Whau Valley,Whangarei,112,Main Urban Area,Full Primary (Year 1-8),Not Applicable,State: Integrated,Co-Educational,Whangarei District,Northland Region,Whangarei,Northern,Whangarei,Te Tai Tokerau,Whau Valley,Denby Ward,174.307162,-35.69623,4,38,25,7,0,4,1,1,0
4156,Blind and Low Vision Education Network N,09 2667109,09 2674496,bridget.lamphee@blennz.school.nz,Jane Wells,http://www.blennz.school.nz,2 McVilly Rd,Manurewa,Auckland,Private Bag 801,Manurewa,Manukau,2243,Main Urban Area,Special School,Sch. for Vision Impaired,State: Not integrated,Co-Educational,Auckland,Auckland Region,Auckland South,Northern,Manurewa,Tamaki Makaurau,Manukau Central,Manurewa-Papakura Ward,174.873279,-37.014768,3,42,15,13,10,4,0,0,0
4157,Westbridge Residential School,09 8324918,09 8324243,secretary@westbridge.school.nz,Myra Mains,,488E Don Buck Road,Royal Heights,Auckland,PO Box 79056,Royal Heights,Waitakere,656,Main Urban Area,Special School,Sch. for Learning/Social Difficulties,State: Not integrated,Co-Educational,Auckland,Auckland Region,Auckland North,Northern,Helensville,Te Tai Tokerau,Massey West,Waitakere Ward,174.601059,-36.827499,3,26,12,12,2,0,0,0,0
4158,Hutt International Boys' School,04 5286227,04 5286237,kchurchward@hibs.school.nz,Grahame Duffy,http://www.hibs.school.nz,Granville Street,Trentham,Upper Hutt,PO Box 48101,Silverstream,Upper Hutt,5142,Main Urban Area,Secondary (Year 7-15),Not Applicable,State: Integrated,Boys School,Upper Hutt City,Wellington Region,Wellington,Central South,Rimutaka,Ikaroa-Rawhiti,Trentham South,Area Outside Ward,175.037099,-41.140885,10,650,554,30,5,59,2,0,0
4160,TKKM o Te Atihaunui-A-Paparangi,06 3471653,06 3471843,office@teatihau.school.nz,Miriama Harmer,http://www.teatihau.school.nz,Anaua Street,Putiki,Whanganui,PO Box 801,,Whanganui,4540,Main Urban Area,Full Primary (Year 1-8),Kura Kaupapa Maori,State: Not integrated,Co-Educational,Wanganui District,Manawatu-Wanganui Region,Whanganui,Central South,Whanganui,Te Tai Hauauru,Putiki,Area Outside Ward,175.049294,-39.946839,2,58,0,56,0,0,0,2,0
4204,Hare Krishna School,09 4126325,09 4126326,admin@harekrishna.school.nz,Paul O'Sullivan,http://www.harekrishna.school.nz,"1229 Coatesville-Riverhead, Highway 28",,Riverhead,PO Box 349,,Kumeu,841,Main Urban Area,Full Primary (Year 1-8),Not Applicable,State: Integrated,Co-Educational,Auckland,Auckland Region,Auckland North,Northern,Helensville,Te Tai Tokerau,Kumeu,Rodney Ward,174.588654,-36.769854,5,93,7,3,5,78,0,0,0
4205,TKKM o Otara,09 2746687,09 2746689,kura@piripono.school.nz,Steven Watson,http://www.piripono.school.nz,52 Alexander Crescent,Otara,Manukau,PO Box 61083,Otara,Manukau,2159,Main Urban Area,Full Primary (Year 1-8),Kura Kaupapa Maori,State: Not integrated,Co-Educational,Auckland,Auckland Region,Auckland South,Northern,Manukau East,Tamaki Makaurau,Otara North,Manukau Ward,174.877119,-36.957222,1,38,0,38,0,0,0,0,0
4207,TKKM o Nga Maungarongo,09 8156349,09 8156983,maungarongo@xtra.co.nz,Dianne Pomare,,140 Haverstock Road,Mount Albert,Auckland,PO Box 27184,Mount Roskill,Auckland,1440,Main Urban Area,Full Primary (Year 1-8),Kura Kaupapa Maori,State: Not integrated,Co-Educational,Auckland,Auckland Region,Auckland South,Northern,Mt Albert,Tamaki Makaurau,Sandringham West,Albert-Eden-Roskill Ward,174.726791,-36.888322,3,83,0,81,2,0,0,0,0
4208,TKKM o Mangere,09 2751821,09 2759384,admin@mangerekura.school.nz,Lucy Te Moana,,7 Comet Crescent,Mangere,Auckland,PO Box 43245,Mangere,Manukau,2153,Main Urban Area,Composite (Year 1-15),Kura Kaupapa Maori,State: Not integrated,Co-Educational,Auckland,Auckland Region,Auckland South,Northern,Mangere,Tamaki Makaurau,Arahanga,Manukau Ward,174.796048,-36.96404,2,194,0,186,7,0,0,1,0
4209,TKKM o Manawatu,06 3542900,06 3530723,,Denise Marshall,,88 Rhodes Drive,Kelvin Grove,Palmerston North,88 Rhodes Drive,Kelvin Grove,Palmerston North,4414,Main Urban Area,Full Primary (Year 1-8),Kura Kaupapa Maori,State: Not integrated,Co-Educational,Palmerston North City,Manawatu-Wanganui Region,Whanganui,Central South,Palmerston North,Te Tai Hauauru,Kelvin Grove,Papaioea Ward,175.645715,-40.328271,4,117,0,114,3,0,0,0,0
4211,TKKM o Te Rito,06 3645207,06 3645206,tari@terito.school.nz,Janey Wilson,,Te Rauparaha Street,,Otaki,PO Box 160,,Otaki,5542,Minor Urban Area,Composite (Year 1-15),Kura Kaupapa Maori,State: Not integrated,Co-Educational,Kapiti Coast District,Wellington Region,Wellington,Central South,Otaki,Te Tai Hauauru,Otaki,Otaki Ward,175.137477,-40.749914,3,55,0,54,1,0,0,0,0
4212,TKKM o Waitaha,03 3771436,03 3532840,kura@whakapumau.ac.nz,Terina Ranginui-Tahau,,45 Hassals Lane,Waltham,Christchurch,PO Box 10053,Phillipstown,Christchurch,8145,Main Urban Area,Composite (Year 1-15),Kura Kaupapa Maori,State: Not integrated,Co-Educational,Christchurch City,Canterbury Region,Christchurch,Southern,Port Hills,Te Tai Tonga,Opawa,Spreydon-Heathcote Ward,172.654842,-43.551261,2,82,0,82,0,0,0,0,0
4217,Te Wharekura o Arowhenua,03 2167701,03 2166266,tari@arowhenua.school.nz,Anipatene Wainui,http://www.wharekura.ac.nz,734 Tweed Street,,Invercargill,734 Tweed Street,Newfield,Invercargill,9812,Main Urban Area,Composite (Year 1-15),Kura Kaupapa Maori,State: Not integrated,Co-Educational,Invercargill City,Southland Region,Invercargill,Southern,Invercargill,Te Tai Tonga,Newfield-Rockdale,Area Outside Ward,168.394616,-46.41656,2,96,2,94,0,0,0,0,0
4218,TKKM o Tokomaru,06 8645656,06 8645697,tokomaru@tkkmotokomaru.school.nz,Kim Coleman,http://www.tkkmotokomaru.school.nz/,11 Moana Street,,Tokomaru Bay,PO Box 59,,Gisborne,4040,Rural Area,Full Primary (Year 1-8),Kura Kaupapa Maori,State: Not integrated,Co-Educational,Gisborne District,Gisborne Region,Napier,Central North,East Coast,Ikaroa-Rawhiti,Tokomaru Bay,Waiapu Ward,178.315107,-38.126717,3,34,1,33,0,0,0,0,0
